id, gene, type, version, ALB, ARE, ARG, AUS, AUT, BEL, BEN, BFA, BGD, BGR, BIH, BOL, BRA, BRB, BWA, CAN, CHE, CHL, CHN, CIV, CMR, COD, COL, CZE, DEU, DNK, ECU, ESP, EST, ETH, FIN, FRA, GBR, GEO, GHA, GMB, GRC, GRL, GTM, HKG, HRV, HUN, IND, IRL, IRN, ISL, ISR, ITA, JPN, KAZ, KEN, KHM, KOR, KWT, LCA, LKA, LTU, LUX, LVA, MAR, MDA, MDG, MKD, MLT, MNE, MOZ, MUS, MWI, MYS, NEG, NGA, NIC, NLD, NOR, NPL, NZL, PAK, PER, PHL, POL, PRT, PRY, RKS, SAU, SEN, SGP, SRB, SVK, SVN, SWE, TCD, TGO, THA, TUR, TWN, TZA, UGA, URY, USA, VNM, ZAF, ZMB
blaOXA_333_1_KF203107.R, blaOXA_333_1_KF203107, R, R, ALB, *, ARG, AUS, AUT, BEL, *, *, *, BGR, BIH, BOL, BRA, *, *, CAN, CHE, CHL, *, *, *, COD, *, CZE, DEU, DNK, ECU, ESP, EST, ETH, FIN, FRA, GBR, GEO, *, *, GRC, GRL, *, *, HRV, HUN, *, IRL, IRN, ISL, *, ITA, *, KAZ, KEN, *, KOR, *, *, *, LTU, LUX, LVA, *, MDA, *, MKD, MLT, MNE, *, MUS, *, *, *, *, *, *, NOR, NPL, NZL, *, *, *, *, PRT, *, RKS, *, SEN, SGP, SRB, SVK, SVN, SWE, *, *, *, TUR, *, *, *, URY, USA, *, ZAF, *
ant_2_Ia_1_X04555.R, ant_2_Ia_1_X04555, R, R, ALB, ARE, *, AUS, *, *, *, BFA, *, BGR, BIH, *, BRA, *, BWA, CAN, CHE, *, CHN, CIV, CMR, COD, *, CZE, DEU, *, ECU, ESP, EST, ETH, FIN, *, *, GEO, GHA, *, GRC, *, GTM, *, HRV, *, IND, *, IRN, *, ISR, *, JPN, KAZ, KEN, KHM, KOR, KWT, LCA, LKA, LTU, *, LVA, MAR, MDA, *, MKD, MLT, MNE, MOZ, MUS, MWI, MYS, *, NGA, NIC, NLD, *, NPL, *, PAK, PER, PHL, *, *, PRY, RKS, SAU, SEN, *, SRB, SVK, *, SWE, TCD, TGO, THA, *, TWN, TZA, UGA, *, USA, VNM, ZAF, ZMB
lnu_B_2_JQ861959.R, lnu_B_2_JQ861959, R, R, ALB, ARE, *, AUS, AUT, BEL, BEN, BFA, BGD, *, BIH, *, BRA, BRB, *, CAN, *, *, CHN, CIV, CMR, COD, *, CZE, DEU, DNK, *, ESP, *, ETH, FIN, *, *, *, GHA, *, GRC, *, *, *, HRV, HUN, IND, *, *, *, *, ITA, JPN, KAZ, KEN, KHM, KOR, KWT, LCA, LKA, *, *, LVA, *, *, *, *, MLT, *, *, MUS, *, MYS, *, NGA, *, NLD, *, NPL, *, PAK, *, PHL, POL, PRT, PRY, *, SAU, SEN, *, SRB, SVK, SVN, SWE, *, TGO, THA, TUR, TWN, TZA, UGA, *, USA, VNM, ZAF, *
tet_G_2_AF133140.R, tet_G_2_AF133140, R, R, *, ARE, *, AUS, *, *, BEN, BFA, *, *, *, *, BRA, *, *, *, *, CHL, CHN, CIV, CMR, COD, COL, *, *, *, ECU, ESP, *, ETH, *, *, *, *, GHA, *, *, *, *, HKG, *, *, IND, *, IRN, *, ISR, *, *, *, KEN, KHM, KOR, KWT, *, *, *, *, LVA, MAR, *, *, *, MLT, *, MOZ, MUS, MWI, MYS, *, NGA, *, *, *, NPL, NZL, PAK, *, PHL, *, *, PRY, *, SAU, SEN, SGP, SRB, SVK, *, *, *, TGO, THA, TUR, TWN, TZA, UGA, *, USA, VNM, ZAF, ZMB
mph_A_1_D16251.R, mph_A_1_D16251, R, R, ALB, ARE, *, AUS, *, *, *, BFA, BGD, *, BIH, *, BRA, BRB, BWA, CAN, CHE, CHL, CHN, CIV, *, COD, *, CZE, DEU, DNK, ECU, ESP, *, ETH, FIN, FRA, GBR, GEO, GHA, *, GRC, *, *, HKG, HRV, *, IND, *, IRN, *, ISR, ITA, JPN, KAZ, KEN, *, *, KWT, LCA, LKA, *, LUX, LVA, *, *, *, MKD, MLT, MNE, MOZ, MUS, MWI, MYS, *, NGA, NIC, NLD, *, NPL, *, PAK, PER, PHL, POL, PRT, *, *, SAU, *, SGP, SRB, SVK, *, SWE, TCD, TGO, *, TUR, *, TZA, UGA, URY, USA, VNM, ZAF, ZMB
tet_A_6_AF534183.R, tet_A_6_AF534183, R, R, ALB, ARE, *, AUS, *, *, BEN, BFA, BGD, *, *, *, BRA, BRB, BWA, CAN, CHE, *, CHN, CIV, CMR, COD, *, CZE, DEU, DNK, ECU, *, EST, *, FIN, FRA, GBR, *, GHA, *, GRC, *, *, HKG, *, *, IND, *, IRN, *, ISR, ITA, JPN, KAZ, KEN, KHM, KOR, *, LCA, LKA, *, LUX, LVA, MAR, *, MDG, MKD, MLT, MNE, *, MUS, MWI, MYS, *, NGA, *, NLD, *, NPL, NZL, PAK, PER, PHL, *, PRT, *, *, SAU, SEN, SGP, SRB, *, *, *, TCD, TGO, THA, TUR, TWN, TZA, UGA, URY, USA, VNM, *, ZMB
blaACI_1_1_AJ007350.R, blaACI_1_1_AJ007350, R, R, *, ARE, *, AUS, *, BEL, *, BFA, BGD, *, BIH, *, BRA, *, BWA, CAN, *, CHL, CHN, CIV, CMR, COD, COL, CZE, DEU, *, ECU, ESP, *, ETH, *, *, GBR, *, GHA, *, GRC, *, GTM, *, *, *, IND, *, IRN, *, ISR, ITA, JPN, *, KEN, KHM, KOR, KWT, LCA, LKA, *, *, *, MAR, *, *, *, *, *, *, *, MWI, MYS, *, NGA, NIC, *, *, NPL, *, PAK, PER, *, *, *, PRY, *, SAU, SEN, SGP, *, SVK, SVN, SWE, TCD, TGO, *, TUR, TWN, TZA, UGA, URY, USA, *, ZAF, *
dfrA14_1_KF921535.R, dfrA14_1_KF921535, R, R, ALB, ARE, *, AUS, *, *, *, BFA, *, *, BIH, *, BRA, BRB, BWA, *, *, *, CHN, CIV, CMR, COD, *, *, DEU, DNK, ECU, ESP, *, *, FIN, *, GBR, GEO, GHA, *, GRC, *, GTM, HKG, *, *, IND, *, IRN, *, ISR, ITA, JPN, *, KEN, KHM, *, *, LCA, LKA, *, *, LVA, MAR, *, *, MKD, MLT, MNE, MOZ, MUS, MWI, MYS, *, NGA, *, NLD, *, NPL, *, PAK, PER, PHL, POL, PRT, *, *, SAU, SEN, SGP, SRB, SVK, *, *, TCD, TGO, THA, *, *, TZA, UGA, URY, USA, VNM, ZAF, ZMB
blaOXA_347_1_ACWG01000053.R, blaOXA_347_1_ACWG01000053, R, R, *, *, *, AUS, AUT, BEL, BEN, BFA, BGD, *, BIH, *, *, *, *, CAN, *, *, CHN, CIV, CMR, COD, *, CZE, DEU, *, *, ESP, *, *, FIN, FRA, *, *, GHA, *, GRC, *, GTM, HKG, HRV, *, IND, *, IRN, *, *, ITA, JPN, KAZ, KEN, KHM, KOR, *, LCA, LKA, *, *, LVA, *, *, *, MKD, MLT, *, MOZ, MUS, MWI, MYS, *, NGA, *, NLD, *, NPL, *, PAK, *, PHL, POL, PRT, PRY, *, SAU, SEN, SGP, *, SVK, SVN, *, TCD, TGO, THA, *, TWN, TZA, UGA, URY, USA, VNM, *, ZMB
tet_32_1_EU722333.R, tet_32_1_EU722333, R, R, *, *, *, AUS, *, BEL, BEN, BFA, BGD, *, BIH, *, BRA, *, BWA, *, *, CHL, CHN, CIV, CMR, COD, COL, CZE, DEU, DNK, ECU, ESP, EST, *, *, FRA, GBR, *, GHA, *, GRC, GRL, GTM, *, HRV, *, IND, *, *, *, ISR, ITA, *, KAZ, KEN, *, KOR, KWT, *, LKA, LTU, *, LVA, *, *, *, MKD, MLT, MNE, *, MUS, MWI, MYS, *, NGA, NIC, NLD, *, NPL, *, PAK, PER, *, POL, PRT, PRY, *, *, SEN, *, SRB, *, SVN, SWE, *, TGO, *, *, TWN, TZA, UGA, URY, USA, *, ZAF, ZMB
aph_3_III_1_M26832.R, aph_3_III_1_M26832, R, R, *, *, ARG, AUS, AUT, BEL, *, *, *, *, BIH, *, BRA, *, *, CAN, CHE, CHL, CHN, CIV, CMR, COD, COL, CZE, DEU, DNK, *, ESP, EST, *, FIN, FRA, *, *, GHA, *, GRC, GRL, GTM, *, HRV, *, *, *, IRN, *, *, ITA, JPN, KAZ, KEN, KHM, KOR, KWT, *, *, *, LUX, *, *, *, *, *, MLT, MNE, *, MUS, *, MYS, *, *, NIC, NLD, *, NPL, *, PAK, PER, *, *, PRT, PRY, *, *, *, SGP, SRB, SVK, *, SWE, *, *, THA, TUR, TWN, *, UGA, URY, USA, *, ZAF, *
mph_G_1_AB571865.v2, mph_G_1_AB571865, v, 2, *, *, ARG, AUS, AUT, *, *, *, *, *, *, *, *, *, BWA, CAN, *, *, CHN, *, *, *, *, CZE, *, DNK, ECU, ESP, *, *, FIN, *, *, *, GHA, *, GRC, GRL, *, HKG, HRV, *, IND, *, *, ISL, ISR, ITA, JPN, KAZ, KEN, *, KOR, *, *, *, *, *, LVA, *, MDA, *, MKD, *, *, MOZ, MUS, MWI, MYS, *, *, NIC, *, *, NPL, *, *, *, *, *, *, *, *, *, *, SGP, SRB, SVK, *, SWE, *, TGO, *, TUR, *, *, *, URY, USA, VNM, ZAF, *
sul1_36_X15024.R, sul1_36_X15024, R, R, ALB, ARE, *, AUS, *, BEL, *, BFA, BGD, *, BIH, *, BRA, BRB, BWA, CAN, CHE, CHL, CHN, CIV, CMR, COD, *, CZE, *, DNK, ECU, ESP, *, ETH, FIN, *, GBR, *, GHA, *, GRC, GRL, GTM, HKG, *, *, IND, *, IRN, ISL, ISR, ITA, *, KAZ, KEN, KHM, *, KWT, LCA, *, LTU, LUX, LVA, MAR, *, *, MKD, MLT, MNE, MOZ, MUS, MWI, MYS, *, NGA, NIC, *, *, NPL, *, PAK, PER, PHL, *, *, PRY, RKS, SAU, SEN, *, *, SVK, *, SWE, *, TGO, THA, TUR, *, TZA, UGA, *, USA, VNM, *, ZMB
erm_B_1_JN899585.R, erm_B_1_JN899585, R, R, ALB, ARE, *, AUS, AUT, *, *, BFA, BGD, BGR, BIH, *, BRA, *, *, CAN, CHE, *, CHN, CIV, CMR, *, COL, CZE, DEU, DNK, ECU, *, *, ETH, FIN, FRA, *, GEO, GHA, *, GRC, *, GTM, HKG, *, HUN, *, *, IRN, ISL, ISR, ITA, *, KAZ, KEN, *, KOR, KWT, *, LKA, LTU, LUX, *, MAR, MDA, *, *, MLT, MNE, *, MUS, *, MYS, *, NGA, NIC, NLD, *, NPL, NZL, PAK, PER, PHL, *, PRT, *, *, SAU, *, SGP, SRB, SVK, SVN, SWE, TCD, *, *, *, TWN, TZA, UGA, *, USA, *, *, *
aph_3_Ib_4_AF313472.R, aph_3_Ib_4_AF313472, R, R, *, ARE, *, AUS, AUT, BEL, *, *, *, BGR, BIH, *, BRA, BRB, BWA, CAN, *, CHL, CHN, CIV, CMR, COD, COL, CZE, DEU, *, ECU, ESP, *, ETH, *, FRA, GBR, GEO, GHA, *, GRC, *, *, *, *, HUN, IND, *, IRN, ISL, ISR, ITA, *, *, KEN, *, *, KWT, LCA, *, *, LUX, LVA, MAR, *, *, MKD, MLT, MNE, MOZ, MUS, MWI, MYS, *, NGA, *, *, *, NPL, NZL, PAK, PER, PHL, *, PRT, *, *, SAU, SEN, SGP, SRB, *, SVN, *, *, *, THA, TUR, TWN, TZA, UGA, URY, USA, VNM, ZAF, ZMB
lnu_C_1_AY928180.v1, lnu_C_1_AY928180, v, 1, *, ARE, *, *, AUT, BEL, *, BFA, *, *, BIH, *, BRA, BRB, *, CAN, *, CHL, CHN, CIV, *, *, COL, CZE, DEU, DNK, ECU, ESP, EST, *, *, FRA, GBR, *, GHA, *, GRC, GRL, GTM, HKG, HRV, HUN, IND, *, IRN, *, ISR, ITA, JPN, *, *, KHM, KOR, KWT, *, *, LTU, LUX, LVA, *, *, *, MKD, MLT, MNE, *, *, *, MYS, *, NGA, NIC, *, *, NPL, *, PAK, PER, *, POL, PRT, PRY, *, SAU, SEN, SGP, SRB, *, SVN, *, *, TGO, THA, TUR, TWN, *, *, URY, USA, VNM, *, *
blaOXA_211_1_JN861779.R, blaOXA_211_1_JN861779, R, R, ALB, *, ARG, AUS, AUT, *, *, *, *, BGR, BIH, *, BRA, *, *, CAN, CHE, CHL, *, CIV, *, *, COL, CZE, *, DNK, ECU, ESP, *, ETH, FIN, FRA, GBR, GEO, *, *, GRC, GRL, GTM, *, HRV, HUN, IND, IRL, IRN, ISL, *, ITA, *, KAZ, *, *, KOR, *, *, *, LTU, LUX, *, *, MDA, MDG, MKD, MLT, MNE, MOZ, MUS, MWI, *, *, *, *, *, NOR, NPL, NZL, *, *, *, *, PRT, *, RKS, *, SEN, SGP, SRB, SVK, *, SWE, *, *, *, TUR, *, *, *, URY, USA, VNM, *, *
cfxA3_1_AF472622.R, cfxA3_1_AF472622, R, R, ALB, *, *, AUS, AUT, BEL, *, *, *, *, BIH, *, *, *, *, CAN, *, CHL, CHN, CIV, CMR, COD, *, *, DEU, DNK, ECU, *, EST, ETH, *, FRA, GBR, GEO, GHA, *, GRC, *, *, HKG, HRV, *, IND, IRL, IRN, ISL, *, ITA, *, *, KEN, *, KOR, *, LCA, LKA, LTU, LUX, LVA, MAR, *, *, MKD, MLT, MNE, *, *, *, MYS, *, NGA, NIC, *, *, NPL, *, PAK, PER, *, POL, PRT, PRY, RKS, SAU, *, *, SRB, SVK, *, *, *, TGO, THA, TUR, TWN, TZA, UGA, URY, USA, *, *, ZMB
dfrA1_8_X00926.R, dfrA1_8_X00926, R, R, *, ARE, *, *, *, *, BEN, BFA, BGD, *, *, *, BRA, *, BWA, *, *, *, *, CIV, CMR, COD, *, *, *, DNK, ECU, *, EST, *, *, *, *, GEO, GHA, *, *, *, *, *, *, *, IND, *, *, *, *, ITA, *, *, KEN, *, *, *, *, LKA, *, *, *, MAR, *, *, *, MLT, *, MOZ, MUS, MWI, MYS, *, NGA, *, *, *, NPL, *, PAK, *, *, *, PRT, *, *, SAU, SEN, *, *, *, *, *, TCD, TGO, *, *, *, TZA, UGA, *, *, VNM, *, ZMB
ant_3_Ia_1_X02340.R, ant_3_Ia_1_X02340, R, R, ALB, *, *, AUS, *, BEL, BEN, BFA, *, BGR, BIH, *, BRA, BRB, BWA, CAN, *, CHL, CHN, CIV, CMR, *, *, CZE, DEU, DNK, ECU, ESP, EST, ETH, FIN, FRA, GBR, *, GHA, *, GRC, *, *, *, *, HUN, IND, IRL, IRN, *, ISR, ITA, JPN, *, *, KHM, KOR, *, *, *, *, LUX, LVA, MAR, *, *, MKD, MLT, MNE, MOZ, *, MWI, MYS, *, NGA, *, *, *, *, NZL, PAK, *, *, POL, PRT, *, *, *, SEN, *, SRB, SVK, SVN, SWE, TCD, TGO, *, TUR, TWN, TZA, *, URY, USA, VNM, ZAF, ZMB
blaGES_1_1_HQ170511.R, blaGES_1_1_HQ170511, R, R, ALB, ARE, *, AUS, AUT, *, *, BFA, *, BGR, *, *, *, BRB, *, *, *, *, CHN, CIV, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, GRC, *, *, HKG, HRV, *, IND, *, *, *, ISR, ITA, *, *, KEN, KHM, KOR, *, *, LKA, *, LUX, *, MAR, MDA, *, MKD, MLT, *, *, MUS, *, MYS, *, *, *, *, *, NPL, *, PAK, PER, PHL, *, PRT, PRY, RKS, SAU, *, SGP, *, SVK, *, SWE, *, *, *, *, *, TZA, UGA, URY, USA, VNM, ZAF, *
blaCARB_2_1_M69058.R, blaCARB_2_1_M69058, R, R, *, *, *, AUS, *, *, *, BFA, *, *, *, *, *, *, *, *, *, *, *, CIV, CMR, COD, *, *, *, *, *, *, *, ETH, *, *, *, *, GHA, *, *, *, *, *, *, *, *, *, IRN, *, *, *, *, *, KEN, *, KOR, KWT, *, *, *, *, *, MAR, *, *, *, MLT, *, MOZ, *, MWI, MYS, *, NGA, *, *, *, NPL, *, *, *, *, *, *, *, *, *, SEN, *, SRB, *, *, *, TCD, TGO, *, *, *, TZA, UGA, *, *, VNM, *, ZMB
erm_B_20_AF109075.v1, erm_B_20_AF109075, v, 1, *, *, *, AUS, AUT, BEL, *, *, *, *, BIH, *, *, *, *, CAN, CHE, *, *, *, *, *, *, CZE, DEU, DNK, *, ESP, EST, *, FIN, *, GBR, *, *, *, GRC, *, *, *, HRV, HUN, *, *, *, *, *, ITA, *, *, *, *, KOR, *, *, *, *, LUX, LVA, *, *, *, *, *, MNE, *, *, *, *, *, *, *, *, *, *, NZL, *, *, *, POL, PRT, *, RKS, *, *, *, SRB, SVK, SVN, SWE, *, *, *, *, *, *, *, *, USA, *, ZAF, *
aadA4_1_Z50802.v1, aadA4_1_Z50802, v, 1, *, ARE, *, AUS, *, *, *, *, *, *, *, *, *, BRB, BWA, *, *, *, *, CIV, CMR, COD, *, *, *, *, *, *, *, ETH, *, FRA, *, GEO, GHA, *, GRC, *, *, *, *, *, *, *, IRN, *, ISR, ITA, *, *, KEN, *, *, KWT, *, LKA, LTU, *, LVA, MAR, *, *, MKD, *, *, MOZ, MUS, MWI, *, *, NGA, *, *, *, *, *, PAK, *, *, *, PRT, *, *, SAU, SEN, *, SRB, *, *, *, *, TGO, *, TUR, *, TZA, *, *, *, *, ZAF, ZMB
qnrB19_1_EU432277.R, qnrB19_1_EU432277, R, R, *, ARE, ARG, AUS, *, *, BEN, *, *, *, *, *, BRA, BRB, BWA, CAN, *, CHL, *, CIV, CMR, COD, COL, CZE, *, *, ECU, *, *, ETH, *, *, *, *, GHA, *, GRC, *, GTM, *, *, *, IND, *, *, *, ISR, ITA, *, *, *, *, *, *, LCA, *, *, *, *, MAR, *, *, *, *, MNE, *, MUS, *, MYS, *, NGA, NIC, *, *, *, *, PAK, PER, *, *, *, PRY, *, *, SEN, SGP, *, *, SVN, *, TCD, TGO, *, *, *, *, *, URY, USA, *, *, *
tet_O_3_Y07780.R, tet_O_3_Y07780, R, R, ALB, *, ARG, AUS, AUT, *, *, *, *, *, *, *, BRA, *, *, CAN, CHE, CHL, *, *, CMR, COD, COL, CZE, DEU, DNK, ECU, ESP, EST, ETH, *, FRA, GBR, *, *, *, *, GRL, GTM, *, *, *, IND, IRL, IRN, ISL, *, ITA, *, *, *, *, KOR, KWT, LCA, LKA, LTU, *, *, *, *, *, MKD, *, MNE, *, *, *, MYS, *, NGA, NIC, *, *, NPL, NZL, *, PER, PHL, *, *, PRY, RKS, *, SEN, SGP, SRB, SVK, *, SWE, *, TGO, *, TUR, *, TZA, UGA, URY, USA, *, *, *
blaOXA_21_1_AB626885.R, blaOXA_21_1_AB626885, R, R, *, ARE, *, AUS, *, BEL, *, *, *, *, *, *, *, *, BWA, *, *, *, CHN, CIV, CMR, COD, *, *, *, *, *, *, *, ETH, *, *, *, *, GHA, *, *, *, *, *, *, *, IND, *, IRN, *, *, *, *, *, KEN, KHM, *, KWT, *, LKA, *, *, *, MAR, *, *, *, *, *, *, MUS, MWI, MYS, *, NGA, *, *, *, NPL, *, PAK, *, PHL, *, *, *, *, SAU, SEN, *, SRB, *, *, *, *, TGO, THA, TUR, *, TZA, UGA, *, *, *, ZAF, ZMB
blaOXA_46_1_AF317511.R, blaOXA_46_1_AF317511, R, R, *, ARE, *, *, *, *, *, BFA, *, *, *, *, BRA, *, *, *, *, CHL, *, CIV, CMR, COD, *, *, *, *, *, ESP, *, *, *, *, *, *, GHA, *, GRC, *, *, *, *, *, *, *, IRN, *, *, *, *, *, *, KHM, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, MUS, MWI, *, *, NGA, *, *, *, *, *, PAK, PER, *, *, PRT, PRY, *, SAU, SEN, *, *, *, *, *, TCD, TGO, THA, *, *, TZA, UGA, *, *, *, *, *
tet_40_2_AM419751.v1, tet_40_2_AM419751, v, 1, ALB, *, *, *, *, *, BEN, *, BGD, *, *, *, *, *, *, CAN, *, *, *, CIV, CMR, COD, COL, *, *, DNK, ECU, *, *, ETH, *, *, GBR, *, *, *, *, GRL, GTM, HKG, *, *, IND, *, *, *, *, ITA, JPN, *, KEN, *, KOR, KWT, *, LKA, *, *, *, *, *, *, *, *, *, *, *, MWI, MYS, *, NGA, NIC, *, *, NPL, NZL, PAK, *, *, *, *, *, *, *, SEN, SGP, *, *, *, SWE, *, TGO, *, *, *, TZA, UGA, *, USA, *, ZAF, ZMB
qnrS1_1_AB187515.R, qnrS1_1_AB187515, R, R, *, ARE, *, AUS, *, *, *, *, BGD, *, *, *, *, *, BWA, *, CHE, *, CHN, CIV, CMR, COD, *, *, DEU, *, *, *, *, *, FIN, *, GBR, *, GHA, *, *, *, *, HKG, *, *, IND, *, IRN, *, ISR, *, *, *, KEN, *, *, *, *, LKA, *, *, *, MAR, *, *, *, *, *, MOZ, MUS, *, MYS, *, NGA, *, NLD, *, NPL, *, PAK, *, *, *, *, *, *, *, SEN, SGP, *, *, *, *, TCD, TGO, THA, *, *, TZA, UGA, URY, USA, VNM, *, *
blaOXA_1_1_HQ170510.R, blaOXA_1_1_HQ170510, R, R, ALB, *, *, *, *, BEL, *, *, *, *, *, *, BRA, *, *, *, CHE, *, CHN, *, *, COD, *, *, *, *, ECU, ESP, EST, ETH, *, *, *, GEO, GHA, *, GRC, *, GTM, HKG, *, *, IND, *, IRN, *, ISR, *, *, KAZ, KEN, *, KOR, *, *, *, *, LUX, *, MAR, *, *, MKD, MLT, *, *, MUS, MWI, *, *, NGA, NIC, *, *, NPL, *, PAK, PER, *, POL, PRT, PRY, *, *, *, *, *, SVK, *, *, TCD, TGO, *, TUR, TWN, TZA, UGA, *, USA, *, *, ZMB
tet_40_1_FJ158002.R, tet_40_1_FJ158002, R, R, ALB, *, *, *, AUT, BEL, *, *, *, *, BIH, *, BRA, *, *, CAN, *, CHL, CHN, *, CMR, COD, COL, *, *, DNK, ECU, *, EST, ETH, *, FRA, GBR, *, *, *, *, *, GTM, HKG, *, *, *, *, *, *, *, ITA, *, *, *, *, KOR, KWT, *, LKA, LTU, *, *, *, *, *, *, MLT, *, *, *, MWI, MYS, *, NGA, NIC, *, *, NPL, NZL, PAK, PER, *, *, PRT, PRY, *, *, SEN, SGP, SRB, *, *, *, *, *, *, *, TWN, TZA, UGA, *, USA, *, ZAF, ZMB
mph_G_1_AB571865.R, mph_G_1_AB571865, R, R, *, ARE, *, *, *, *, BEN, *, *, *, *, BOL, BRA, BRB, *, *, *, CHL, *, CIV, CMR, *, *, *, *, *, ECU, ESP, *, *, *, FRA, *, *, GHA, *, *, *, GTM, *, HRV, *, IND, *, IRN, *, *, *, *, *, *, *, *, *, LCA, *, *, LUX, LVA, MAR, *, *, *, MLT, *, *, *, MWI, *, *, NGA, NIC, *, *, *, *, PAK, PER, *, POL, PRT, PRY, *, SAU, SEN, *, *, *, *, *, *, *, *, *, TWN, TZA, UGA, URY, USA, *, *, ZMB
blaVEB_1_1_HM370393.R, blaVEB_1_1_HM370393, R, R, *, *, *, AUS, *, *, *, *, BGD, *, BIH, *, *, BRB, *, *, *, *, CHN, CIV, *, COD, *, *, DEU, *, ECU, ESP, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, IND, *, *, *, *, ITA, JPN, *, KEN, KHM, KOR, *, *, LKA, *, *, *, *, *, *, MKD, MLT, *, *, MUS, MWI, MYS, *, *, *, *, *, NPL, *, PAK, *, *, *, *, PRY, *, SAU, SEN, SGP, *, *, *, *, *, TGO, *, *, TWN, TZA, UGA, URY, USA, VNM, *, ZMB
blaGES_2_1_AF326355.R, blaGES_2_1_AF326355, R, R, *, ARE, *, *, *, *, *, *, *, *, *, *, BRA, BRB, *, *, *, *, CHN, CIV, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, GRC, *, GTM, *, *, *, IND, *, IRN, ISL, ISR, *, *, *, KEN, *, KOR, *, *, LKA, *, LUX, *, *, *, *, *, *, *, *, *, *, MYS, *, *, NIC, *, *, *, *, PAK, PER, *, *, PRT, PRY, *, *, *, *, *, *, *, *, *, TGO, *, *, TWN, TZA, UGA, *, USA, VNM, *, ZMB
ant_6_Ia_2_KF421157.R, ant_6_Ia_2_KF421157, R, R, *, *, *, *, *, *, BEN, BFA, BGD, *, BIH, *, *, *, *, CAN, *, *, CHN, CIV, CMR, COD, *, *, *, DNK, *, *, EST, ETH, *, *, *, *, GHA, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, KAZ, KEN, KHM, KOR, KWT, *, *, *, *, LVA, *, *, *, *, MLT, *, *, MUS, MWI, *, *, NGA, *, *, *, NPL, NZL, PAK, *, *, POL, PRT, *, *, *, *, *, *, *, SVN, SWE, TCD, TGO, *, *, *, TZA, UGA, *, *, *, *, *
blaOXA_20_2_AF024602.R, blaOXA_20_2_AF024602, R, R, ALB, *, *, *, *, BEL, *, *, *, BGR, BIH, *, BRA, *, *, *, CHE, *, *, CIV, *, *, *, *, DEU, DNK, *, ESP, *, ETH, *, FRA, GBR, *, *, *, GRC, *, *, *, HRV, HUN, *, IRL, IRN, ISL, *, ITA, *, KAZ, *, *, *, *, *, *, *, LUX, LVA, MAR, *, *, MKD, MLT, MNE, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, PRT, PRY, RKS, *, *, *, SRB, SVK, SVN, SWE, *, *, *, TUR, *, *, *, *, USA, *, *, *
blaOXA_17_1_DQ902344.R, blaOXA_17_1_DQ902344, R, R, *, *, *, AUS, *, *, *, *, *, *, *, *, BRA, *, *, CAN, CHE, *, CHN, CIV, *, *, *, *, *, DNK, *, *, *, ETH, *, *, GBR, *, *, *, GRC, *, *, HKG, *, *, *, *, IRN, *, *, *, *, *, KEN, *, KOR, *, LCA, *, *, LUX, *, *, *, *, MKD, *, *, *, MUS, *, *, *, *, *, NLD, *, *, *, *, *, *, POL, *, *, *, *, *, SGP, SRB, *, *, *, *, TGO, *, TUR, TWN, TZA, UGA, *, USA, VNM, ZAF, ZMB
sul4_1_MG649393.R, sul4_1_MG649393, R, R, *, ARE, *, *, *, *, *, BFA, BGD, *, *, *, *, *, BWA, *, *, *, CHN, CIV, *, COD, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, KEN, KHM, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MUS, MWI, *, *, NGA, *, *, *, NPL, *, PAK, *, PHL, *, *, *, *, SAU, SEN, SGP, *, *, *, *, TCD, TGO, THA, *, *, TZA, UGA, *, *, VNM, *, ZMB
qnrVC4_1_GQ891757.R, qnrVC4_1_GQ891757, R, R, *, ARE, *, *, *, *, *, BFA, *, *, BIH, *, *, *, BWA, *, *, *, *, CIV, *, COD, *, *, DEU, DNK, ECU, *, *, *, *, *, *, GEO, *, *, GRC, *, *, *, *, *, IND, *, IRN, *, ISR, ITA, *, KAZ, KEN, KHM, *, *, *, LKA, *, *, LVA, MAR, *, *, MKD, MLT, MNE, MOZ, MUS, *, MYS, *, *, *, *, *, NPL, *, PAK, PER, PHL, POL, PRT, *, *, SAU, *, *, *, *, *, *, *, TGO, THA, *, *, TZA, UGA, *, USA, VNM, ZAF, ZMB
tet_Q_1_L33696.v1, tet_Q_1_L33696, v, 1, *, *, *, *, *, *, BEN, *, *, *, BIH, *, *, *, *, CAN, *, *, CHN, *, CMR, *, *, CZE, *, DNK, ECU, *, EST, ETH, FIN, *, GBR, GEO, GHA, *, GRC, *, *, HKG, HRV, *, IND, IRL, *, ISL, *, ITA, *, *, *, *, *, *, *, LKA, *, *, LVA, *, *, *, MKD, MLT, *, *, *, MWI, MYS, *, NGA, NIC, *, NOR, NPL, *, PAK, *, *, *, *, PRY, RKS, *, *, SGP, *, SVK, *, SWE, *, TGO, THA, *, *, TZA, UGA, *, USA, *, *, *
